id_number,place,cat_place,age_category,sex,2.5km_seconds,5km_seconds,7.5km_seconds,total_seconds
4739,6412,1340,45-54,M,755,1473,2173,3009
4741,28985,5557,23-34,M,1066,2055,3031,4499
4742,9124,2239,23-34,M,726,1451,2206,3186
4743,15741,953,55+,M,849,1640,2465,3536
4746,17817,4502,35-44,M,772,1596,2468,3638
4747,27011,6114,35-44,M,1146,2205,3185,4300
4748,23242,2052,23-34,F,,1910,2835,3997
4749,19948,1233,55+,M,847,1728,2635,3770
4750,19917,4302,23-34,M,945,1875,2758,3768
4751,9179,2733,35-44,M,821,1592,2325,3189
4752,18775,3685,45-54,M,,1690,2547,3698
4753,5401,1423,23-34,M,702,1387,2080,2949
4754,5270,1723,35-44,M,722,1395,2095,2939
4755,3590,976,23-34,M,644,1317,2002,2812
4804,17679,779,45-54,F,735,1454,2388,3631
4805,21807,5241,35-44,M,981,1900,2843,3895
4806,5559,1470,23-34,M,704,1401,2097,2959
4807,25238,5816,35-44,M,1028,1992,2932,4147
4808,17121,3836,23-34,M,886,1731,2564,3601
4810,2191,800,35-44,M,678,1296,1913,2667
4811,30366,5344,45-54,M,1057,2168,3241,4677
4812,7788,1982,23-34,M,734,1476,2213,3101
4814,20391,601,20-22,M,974,1917,2791,3798
4815,1481,60,20-22,M,,1257,1850,2568
4816,9687,2074,45-54,M,772,1528,2287,3220
4817,5406,1769,35-44,M,713,1428,2131,2949
4819,21821,4565,23-34,M,981,1899,2844,3896
4820,19408,4222,23-34,M,921,1781,2647,3736
4821,25182,4640,45-54,M,981,1991,3037,4142
4822,22510,5370,35-44,M,990,1923,2834,3945
4823,9715,2360,23-34,M,757,1495,2269,3222
4824,2453,95,20-22,M,659,1301,1924,2695
4825,1006,372,35-44,M,591,1178,1762,2476
4826,11160,3179,35-44,M,792,1563,2341,3306
4827,129,44,23-34,M,519,1049,1548,2138
4828,2543,528,45-54,M,,1344,1972,2707
4829,9857,2888,35-44,M,789,1557,2340,3232
4831,6086,159,35-44,F,699,1421,2135,2990
4832,303,53,45-54,M,549,1098,1635,2266
4889,1165,318,23-34,M,,1239,1833,2510
4890,28280,939,16-19,M,,2096,3175,4424
4894,23565,4829,23-34,M,1005,1986,2935,4020
4895,9267,2756,35-44,M,764,1524,2273,3193
4896,25943,2485,23-34,F,1078,2108,3077,4205
4900,28600,5111,45-54,M,1141,2173,3237,4456
4901,25253,5820,35-44,M,884,1837,2862,4148
4902,16421,3709,23-34,M,860,1708,2555,3567
4903,25948,1516,45-54,F,1079,2108,3078,4206
4904,6257,1311,45-54,M,739,1453,2168,2999
4905,22052,5289,35-44,M,1040,1919,2813,3912
4906,12916,3550,35-44,M,850,1650,2433,3395
4907,3742,1268,35-44,M,671,1346,2003,2824
4908,593,167,23-34,M,585,1137,1691,2381
4909,1301,71,16-19,M,647,1238,1835,2534
4912,32220,5925,23-34,M,1155,2325,3404,4987
4914,15,4,20-22,M,433,891,1345,1892
4916,13767,3188,23-34,M,933,1739,2557,3437
4917,4643,977,45-54,M,701,1403,2087,2895
4918,7748,2386,35-44,M,766,1512,2259,3097
4919,3132,1085,35-44,M,646,1316,1975,2770
4920,1299,352,23-34,M,634,1236,1832,2534
4921,785,294,35-44,M,637,1186,1756,2436
4922,18698,1184,35-44,F,,1782,2648,3692
4924,15604,3152,45-54,M,882,1736,2564,3530
4926,14637,3899,35-44,M,819,1622,2464,3481
4927,748,147,45-54,M,565,1136,1719,2426
4928,31019,5794,23-34,M,1094,2215,3282,4779
4943,22562,5377,35-44,M,,1894,2806,3949
4944,4686,177,20-22,M,654,1320,2050,2898
4945,8365,1792,45-54,M,761,1499,2237,3139
4946,24419,4946,23-34,M,1021,2006,2982,4085
4973,5368,1414,23-34,M,731,1445,2127,2947
4976,14214,3276,23-34,M,,1737,2524,3460
4977,10661,2262,45-54,M,765,1522,2287,3278
4978,1926,719,35-44,M,625,1234,1864,2637
4979,1223,330,23-34,M,634,1243,1837,2519
4980,7505,1585,45-54,M,721,1454,2199,3081
4981,30603,6676,35-44,M,1109,2227,3247,4715
4984,16436,3281,45-54,M,833,1666,2510,3568
4985,4207,1142,23-34,M,,1436,2090,2861
4986,15479,4063,35-44,M,,1829,2646,3524
4988,23802,2142,23-34,F,1052,2016,2924,4040
4989,15838,3600,23-34,M,1142,1957,2720,3540
5002,2826,984,35-44,M,697,1354,1993,2738
5003,1851,690,35-44,M,662,1284,1891,2626
5004,30373,1910,55+,M,1089,2107,3090,4679
5005,14019,822,23-34,F,810,1624,2448,3450
5032,14603,2972,45-54,M,859,1682,2512,3479
5033,26554,6043,35-44,M,1104,2137,3105,4257
5034,6117,1961,35-44,M,801,1531,2230,2992
5035,22889,4734,23-34,M,1020,1964,2859,3971
5036,15802,3597,23-34,M,1144,1959,2712,3539
5037,8606,2160,23-34,M,815,1586,2332,3155
5038,23450,4817,23-34,M,,1930,2878,4012
5039,21541,4525,23-34,M,971,1886,2796,3877
5040,1346,493,35-44,M,569,1182,1809,2541
5041,18027,3991,23-34,M,861,1679,2528,3651
5042,13971,2880,45-54,M,886,1711,2495,3448
5043,19904,3853,45-54,M,927,1817,2689,3768
5044,11001,2339,45-54,M,752,1524,2334,3299
5045,11850,2497,45-54,M,853,1653,2421,3339
5046,27684,4975,45-54,M,1075,2166,3241,4357
5047,5986,1576,23-34,M,771,1460,2157,2983
5048,16608,528,20-22,M,882,1709,2531,3577
5049,769,216,23-34,M,592,1175,1745,2431
5051,1350,495,35-44,M,623,1237,1846,2543
5052,2286,483,45-54,M,701,1332,1937,2676
5053,14983,3021,45-54,M,,1717,2526,3498
5054,546,207,35-44,M,576,1156,1712,2368
5055,24348,852,16-19,M,999,1931,2868,4081
5056,28521,5502,23-34,M,,2043,2963,4448
5057,5423,1778,35-44,M,746,1445,2129,2951
5058,5412,1771,35-44,M,823,1500,2165,2950
5059,10597,2251,45-54,M,896,1693,2441,3275
5061,33660,1035,16-19,M,,2464,3659,5495
5062,12951,526,16-19,M,900,1730,2506,3396
5063,4148,860,45-54,M,,1409,2079,2856
5064,12172,2852,23-34,M,806,1586,2348,3356
5065,19474,1487,23-34,F,922,1819,2700,3740
5066,5739,1863,35-44,M,710,1418,2108,2969
5067,1083,300,23-34,M,595,1199,1792,2492
5068,639,242,35-44,M,606,1174,1733,2392
5100,1267,469,35-44,M,635,1265,1863,2529
5101,11977,2522,45-54,M,835,1602,2369,3346
5102,16322,635,16-19,M,879,1747,2593,3563
5103,2624,726,23-34,M,685,1329,1963,2715
5104,9392,2783,35-44,M,753,1501,2258,3200
5105,8696,1858,45-54,M,825,1609,2357,3160
5106,26013,5951,35-44,M,1001,2000,2969,4212
5107,4144,859,45-54,M,719,1401,2056,2856
5109,21249,4485,23-34,M,,1908,2811,3854
5110,7464,158,45-54,F,777,1518,2236,3078
5111,6804,2155,35-44,M,735,1448,2175,3035
5112,10505,437,16-19,M,,1631,2416,3270
5113,8243,1760,45-54,M,807,1554,2273,3131
5114,1409,517,35-44,M,622,1229,1824,2554
5115,10986,3145,35-44,M,790,1542,2304,3298
5116,14727,2991,45-54,M,872,1703,2522,3485
5118,520,148,23-34,M,549,1124,1694,2361
5119,3,2,35-44,M,464,861,1276,1787
5120,24262,4511,45-54,M,1058,2038,2965,4074
5121,29976,5685,23-34,M,1088,2128,3095,4616
5122,25301,4659,45-54,M,1040,2083,2963,4152
5123,3401,127,20-22,M,663,1331,2002,2795
5124,1566,313,45-54,M,645,1243,1847,2583
5125,10718,2556,23-34,M,748,1551,2349,3282
5126,299,106,35-44,M,572,1124,1654,2265
5128,937,346,35-44,M,586,1187,1757,2463
5129,13101,3052,23-34,M,877,1681,2476,3404
5130,11793,483,16-19,M,799,1546,2368,3336
5131,9493,2039,45-54,M,761,1542,2330,3207
5132,3999,1082,23-34,M,752,1420,2074,2845
5133,11639,2758,23-34,M,824,1602,2399,3329
5135,7375,1884,23-34,M,,1510,2237,3072
5136,7987,2452,35-44,M,720,1468,2211,3114
5137,20248,4957,35-44,M,964,1861,2739,3789
5138,17835,3540,45-54,M,783,1612,2490,3639
5140,19612,4255,23-34,M,880,1783,2671,3748
5141,16542,643,16-19,M,879,1748,2595,3573
5142,9266,2268,23-34,M,,1600,2340,3193
5143,5025,1653,35-44,M,700,1396,2086,2924
5144,18357,4607,35-44,M,836,1740,2631,3671
5146,27569,4958,45-54,M,1091,2279,3095,4349
5147,486,92,45-54,M,590,1160,1708,2352
5148,8697,340,23-34,F,794,1576,2314,3160
5149,10080,403,35-44,F,770,1529,2307,3246
5150,29918,5278,45-54,M,1092,2168,3213,4607
5151,1683,449,23-34,M,669,1290,1888,2599
5152,12667,3504,35-44,M,849,1672,2451,3381
5153,21549,625,20-22,M,931,1822,2714,3877
5154,27774,6241,35-44,M,1123,2154,3180,4368
5156,12788,2669,45-54,M,821,1598,2385,3387
5159,10969,2331,45-54,M,779,1547,2329,3298
5160,16801,4355,35-44,M,867,1736,2585,3587
5161,22648,1636,35-44,F,992,1955,2891,3955
5162,25,8,35-44,M,464,934,1393,1936
5163,1047,388,35-44,M,586,1191,1781,2486
5164,13739,3181,23-34,M,969,1764,2536,3435
5165,12471,3452,35-44,M,818,1613,2406,3371
5166,4017,1088,23-34,M,,1330,1993,2847
5167,938,347,35-44,M,585,1189,1779,2463
5168,714,33,16-19,M,557,1151,1726,2416
5170,5828,1219,45-54,M,770,1481,2160,2975
5171,5487,1452,23-34,M,777,1485,2160,2955
5172,2117,776,35-44,M,651,1296,1919,2660
5173,1221,455,35-44,M,634,1232,1813,2519
5175,7155,1509,45-54,M,760,1450,2132,3058
5176,19601,4254,23-34,M,951,1870,2740,3748
5177,3845,1303,35-44,M,733,1405,2050,2834
5178,7333,1874,23-34,M,764,1485,2185,3070
5179,950,192,45-54,M,600,1200,1782,2465
5180,4470,1498,35-44,M,732,1442,2113,2882
5181,462,24,20-22,M,541,1110,1670,2346
5182,1225,62,16-19,M,589,1199,1803,2520
5183,146,48,35-44,M,498,1008,1521,2151
5184,757,36,16-19,M,584,1168,1743,2428
5185,1786,87,16-19,M,642,1248,1881,2617
5186,24238,4925,23-34,M,1021,1974,2902,4073
5189,97,29,35-44,M,502,1004,1499,2098
5190,22244,1173,45-54,F,962,1891,2853,3925
5191,365,67,45-54,M,545,1102,1655,2301
5192,139,45,35-44,M,518,1036,1546,2145
5194,13029,3035,23-34,M,879,1694,2463,3400
5196,595,9,55+,M,544,1120,1695,2382
5198,1136,235,45-54,M,618,1218,1805,2504
5199,295,88,23-34,M,529,1083,1617,2264
5201,116,19,45-54,M,517,1032,1531,2127
5202,15918,3622,23-34,M,978,1828,2606,3545
5203,13290,659,35-44,F,860,1680,2467,3412
5204,4193,1408,35-44,M,737,1429,2082,2860
5205,1171,434,35-44,M,618,1229,1831,2511
5206,6407,1677,23-34,M,738,1458,2162,3009
5208,264,45,45-54,M,520,1063,1598,2242
5210,23088,1456,55+,M,950,1906,2851,3987
5211,4176,189,16-19,M,737,1428,2082,2858
5212,16896,3793,23-34,M,951,1817,2646,3591
5213,10726,2280,45-54,M,818,1610,2373,3283
5214,1613,65,20-22,M,591,1212,1833,2589
5216,2288,819,35-44,M,651,1318,1959,2676
5218,7199,2255,35-44,M,788,1525,2229,3060
5219,6667,2103,35-44,M,800,1490,2169,3027
5220,291,50,45-54,M,527,1075,1618,2262
5221,7520,2333,35-44,M,741,1470,2213,3082
5222,1523,41,55+,M,642,1254,1855,2577
5223,21388,5160,35-44,M,932,1826,2726,3864
5224,7280,2276,35-44,M,762,1478,2179,3066
5226,2137,786,35-44,M,638,1275,1907,2661
5227,3954,150,55+,M,751,1412,2070,2842
5228,30696,6693,35-44,M,,2155,3270,4730
5229,19186,4180,23-34,M,894,1751,2647,3722
5230,16265,3246,45-54,M,1099,1874,2661,3561
5231,1849,53,55+,M,669,1294,1900,2625
5232,28335,2910,23-34,F,1105,2143,3178,4430
5233,22069,4196,45-54,M,1019,1958,2838,3913
5234,4937,1635,35-44,M,676,1362,2067,2917
5235,8846,1900,45-54,M,787,1525,2281,3169
5236,2659,85,55+,M,695,1353,1981,2718
5237,17236,4427,35-44,M,891,1749,2609,3607
5239,7316,2290,35-44,M,787,1510,2227,3068
5240,8858,1904,45-54,M,810,1541,2276,3170
5241,882,327,35-44,M,611,1211,1789,2453
5242,15476,933,55+,M,844,1662,2488,3523
5243,21025,4461,23-34,M,982,1859,2703,3841
5244,18491,4077,23-34,M,871,1735,2604,3678
5245,17999,4542,35-44,M,884,1735,2587,3649
5247,3559,969,23-34,M,731,1413,2051,2810
5248,31517,5854,23-34,M,1112,2226,3353,4854
5249,3267,888,23-34,M,694,1336,1986,2784
5250,23789,1310,45-54,F,1063,2018,2945,4038
5251,3572,139,20-22,M,749,1420,2054,2811
5252,3363,705,45-54,M,713,1398,2044,2791
5253,475,88,45-54,M,566,1137,1695,2348
5254,858,170,45-54,M,600,1198,1779,2449
5255,8851,2648,35-44,M,810,1542,2276,3170
5256,20387,738,16-19,M,905,1793,2686,3797
5258,19298,4780,35-44,M,923,1800,2670,3729
5260,26985,5301,23-34,M,1044,2051,3052,4298
5262,28046,5433,23-34,M,1067,2088,3103,4400
5263,26144,5175,23-34,M,,2079,3033,4224
5264,28286,5071,45-54,M,1084,2111,3145,4425
5265,16974,4377,35-44,M,936,1812,2623,3594
5266,23470,5517,35-44,M,1011,1941,2866,4013
5267,4801,1593,35-44,M,690,1412,2106,2907
5268,22339,1401,55+,M,,2015,2942,3931
5270,13867,3207,23-34,M,832,1635,2420,3442
5271,16818,3781,23-34,M,889,1820,2636,3587
5273,33729,6073,23-34,M,,2478,3691,5553
5274,1434,391,23-34,M,615,1220,1821,2559
5275,25074,4626,45-54,M,1073,2074,3039,4132
5277,8548,1829,45-54,M,712,1429,2176,3152
5278,3669,1000,23-34,M,716,1368,2010,2819
5279,26723,4849,45-54,M,989,1994,2973,4270
5280,8704,1861,45-54,M,832,1583,2297,3161
5282,556,29,16-19,M,630,1206,1762,2371
5283,10352,2491,23-34,M,867,1650,2417,3260
5284,17303,3864,23-34,M,831,1665,2519,3611
5285,2893,1012,35-44,M,693,1363,2003,2746
5286,2002,734,35-44,M,641,1282,1903,2647
5287,4086,1376,35-44,M,716,1393,2054,2852
5288,14851,3415,23-34,M,,1671,2495,3491
5289,8917,463,55+,M,,1525,2269,3174
5290,32157,6917,35-44,M,1140,2219,3419,4975
5291,8991,2220,23-34,M,732,1505,2306,3178
5292,21314,4495,23-34,M,839,1713,2639,3859
5293,10984,2627,23-34,M,822,1612,2378,3298
5294,21069,1081,45-54,F,889,1791,2700,3844
5295,12623,662,23-34,F,815,1618,2415,3379
5296,455,129,23-34,M,582,1135,1687,2344
5297,8541,356,16-19,M,872,1674,2411,3151
5299,14005,3755,35-44,M,922,1746,2560,3449
5301,21687,4549,23-34,M,,1900,2789,3887
5304,17067,1175,23-34,F,851,1725,2584,3598
5305,5652,1178,45-54,M,699,1414,2122,2964
5306,19268,4775,35-44,M,881,1756,2638,3727
5307,26626,6054,35-44,M,1063,2066,3056,4262
5308,10956,3139,35-44,M,,1657,2421,3297
5309,16789,4352,35-44,M,812,1684,2568,3586
5310,4381,1465,35-44,M,691,1361,2037,2874
5312,6638,243,20-22,M,813,1523,2217,3024
5313,17050,1172,23-34,F,850,1725,2584,3598
5314,3902,149,55+,M,664,1343,2019,2837
5315,8215,2075,23-34,M,673,1393,2165,3129
5317,28297,5467,23-34,M,1044,2354,3177,4426
5318,6143,1284,45-54,M,,1461,2164,2993
5319,28293,5466,23-34,M,1044,2354,3177,4425
5320,6372,1669,23-34,M,816,1524,2218,3007
5321,4687,208,16-19,M,692,1367,2039,2898
5322,24284,4516,45-54,M,1008,2000,2937,4076
5324,11730,479,16-19,M,843,1655,2447,3333
5325,24398,856,16-19,M,1018,1976,2865,4083
5326,3599,1229,35-44,M,689,1357,2010,2813
5327,22792,4720,23-34,M,856,1790,2924,3965
5330,32133,6911,35-44,M,1193,2270,3314,4972
5331,20567,610,20-22,M,987,1913,2837,3808
5332,12563,3480,35-44,M,828,1620,2414,3376
5333,21369,1479,35-44,F,1044,1970,2886,3863
5334,21160,1320,55+,M,958,1878,2762,3850
5335,8979,2218,23-34,M,754,1490,2205,3177
5336,3904,1058,23-34,M,664,1343,2018,2837
5337,8026,1711,45-54,M,775,1614,2300,3117
5338,32423,779,20-22,M,1265,2429,3518,5029
5339,11053,3156,35-44,M,907,1653,2379,3301
5340,3947,1073,23-34,M,739,1427,2078,2841
5341,22925,5443,35-44,M,1046,2023,2970,3974
5342,2298,627,23-34,M,,1313,1931,2678
5343,973,358,35-44,M,624,1211,1789,2469
5344,17258,4429,35-44,M,877,1746,2599,3608
5345,24229,1830,35-44,F,925,1851,2812,4072
5346,23414,821,16-19,M,,1871,2819,4010
5347,5956,1912,35-44,M,708,1442,2151,2982
5349,15256,3496,23-34,M,896,1740,2571,3512
5350,6474,1353,45-54,M,745,1471,2153,3014
5351,8198,2504,35-44,M,743,1488,2229,3128
5352,34095,2194,55+,M,2559,3838,5472,6814
5353,4813,1596,35-44,M,677,1369,2064,2907
5357,2353,651,23-34,M,636,1288,1923,2684
5358,402,152,35-44,M,557,1115,1655,2317
5359,1322,268,45-54,M,674,1274,1850,2538
5360,11947,2815,23-34,M,774,1580,2384,3344
5362,1800,476,23-34,M,668,1287,1894,2618
5364,20870,1059,45-54,F,1062,2008,2884,3829
5365,26573,2603,23-34,F,994,2001,3034,4258
5366,16961,4376,35-44,M,925,1831,2672,3594
5367,32695,5980,23-34,M,1137,2283,3405,5094
5369,3938,822,45-54,M,715,1398,2068,2840
5370,7084,1822,23-34,M,713,1439,2177,3054
5374,2832,988,35-44,M,700,1385,2025,2739
5376,30267,6622,35-44,M,1125,2184,3191,4662
5377,9688,2354,23-34,M,775,1567,2340,3220
5379,13852,2853,45-54,M,842,1649,2492,3442
5380,243,73,23-34,M,545,1092,1617,2235
5381,7720,1966,23-34,M,,1575,2279,3095
5382,213,36,45-54,M,541,1080,1594,2214
5386,1265,68,16-19,M,655,1223,1817,2528
5387,16528,3726,23-34,M,,1731,2563,3572
5390,910,186,45-54,M,600,1183,1752,2458
5391,5793,1873,35-44,M,780,1573,2234,2972
5392,14801,3397,23-34,M,885,1709,2522,3488
5393,30719,5758,23-34,M,1118,2159,3179,4733
5394,12669,2957,23-34,M,,1619,2421,3381
5395,18602,4099,23-34,M,950,1853,2754,3685
5396,13785,557,16-19,M,891,1738,2569,3438
5397,679,12,55+,M,608,1186,1743,2404
5398,15635,3563,23-34,M,883,1748,2561,3531
5399,7360,1880,23-34,M,,1497,2185,3071
5400,863,172,45-54,M,585,1173,1748,2450
5401,10659,2261,45-54,M,906,1677,2427,3278
5402,16255,984,55+,M,1099,1878,2667,3560
5403,297,89,23-34,M,530,1086,1628,2264
5405,778,20,55+,M,571,1156,1725,2433
5406,1574,317,45-54,M,627,1260,1874,2584
5407,25382,5090,23-34,M,945,1946,2960,4159
5408,1689,344,45-54,M,718,1309,1892,2600
5409,10183,2182,45-54,M,795,1558,2334,3252
5410,21406,4503,23-34,M,,1867,2767,3865
5411,6567,315,55+,M,,1484,2180,3019
5412,466,133,23-34,M,573,1128,1682,2347
5413,8570,2582,35-44,M,778,1518,2251,3153
5414,24235,4924,23-34,M,1048,2008,2982,4073
5415,16904,3359,45-54,M,942,1793,2632,3592
5416,16575,4299,35-44,M,851,1682,2534,3575
5417,24992,695,20-22,M,943,1889,2918,4127
5418,24201,4920,23-34,M,1047,2006,2980,4070
5419,10645,2258,45-54,M,905,1676,2426,3277
5420,1579,594,35-44,M,590,1212,1841,2584
5421,6501,1694,23-34,M,783,1519,2228,3015
5422,8055,2470,35-44,M,,1581,2296,3120
5423,5596,1164,45-54,M,734,1424,2118,2961
5424,31337,3455,23-34,F,1116,2346,3376,4825
5426,10898,2605,23-34,M,798,1567,2334,3293
5427,25533,4695,45-54,M,1070,2017,2932,4170
5428,24320,4936,23-34,M,1017,1968,2914,4078
5429,30741,5763,23-34,M,1130,2323,3361,4737
5432,9138,2725,35-44,M,777,1533,2286,3187
5433,26292,6005,35-44,M,1028,2056,3041,4236
5434,1778,665,35-44,M,660,1290,1901,2615
5435,15719,3577,23-34,M,1047,1853,2651,3536
5436,20801,615,20-22,M,1028,1867,2752,3825
5437,15016,597,16-19,M,823,1644,2472,3499
5438,14930,3014,45-54,M,896,1711,2524,3495
5439,1709,454,23-34,M,593,1208,1832,2604
5440,420,159,35-44,M,558,1123,1678,2330
5441,28475,6333,35-44,M,1087,2128,3100,4444
5442,10931,2613,23-34,M,814,1552,2307,3295
5443,9536,2047,45-54,M,798,1566,2330,3209
5444,970,355,35-44,M,600,1194,1780,2469
5446,13758,3184,23-34,M,969,1765,2536,3436
5447,6933,296,16-19,M,736,1422,2138,3043
5448,27216,5323,23-34,M,1022,2044,3028,4318
5449,7195,303,16-19,M,706,1444,2165,3060
5451,25477,4685,45-54,M,1086,2078,3039,4165
5452,33272,6038,23-34,M,,2427,3484,5300
5453,3648,756,45-54,M,731,1398,2049,2817
5454,9475,2314,23-34,M,796,1549,2295,3205
5456,2281,622,23-34,M,668,1307,1930,2676
5457,2410,854,35-44,M,675,1304,1925,2690
5459,22224,5319,35-44,M,978,1914,2834,3925
5460,23787,4444,45-54,M,1080,2071,2997,4038
5461,19207,715,16-19,M,938,1815,2674,3723
5463,4151,1394,35-44,M,685,1368,2026,2856
5464,12688,3510,35-44,M,845,1653,2453,3382
5465,526,151,23-34,M,595,1144,1688,2362
5466,27572,4959,45-54,M,,2027,3038,4349
5467,31822,5886,23-34,M,1178,2298,3363,4909
5468,1411,385,23-34,M,690,1290,1867,2554
5469,13892,469,20-22,M,786,1574,2400,3443
5470,1615,427,23-34,M,600,1226,1844,2589
5471,20950,4447,23-34,M,1025,1898,2768,3836
5472,25327,5080,23-34,M,900,1852,2845,4154
5473,867,246,23-34,M,612,1204,1776,2450
5474,16399,4262,35-44,M,825,1627,2488,3566
5475,482,91,45-54,M,584,1136,1686,2350
5476,16301,634,16-19,M,884,1732,2545,3562
5477,3911,1327,35-44,M,680,1345,2033,2838
5478,3751,1272,35-44,M,705,1359,2021,2825
5479,14953,3432,23-34,M,918,1745,2544,3496
5480,18524,1366,23-34,F,825,1704,2613,3680
5481,31643,6849,35-44,M,1192,2351,3437,4875
5482,7269,1860,23-34,M,738,1462,2182,3066
5483,32175,5919,23-34,M,1182,2419,3586,4979
5484,10473,585,55+,M,835,1618,2374,3268
5487,19731,4277,23-34,M,909,1898,2755,3756
5488,24777,4995,23-34,M,936,1927,2888,4111
5489,6100,1956,35-44,M,753,1474,2170,2991
5491,12931,2693,45-54,M,843,1640,2429,3395
5492,2367,841,35-44,M,642,1272,1908,2685
5493,22879,804,16-19,M,975,1848,2765,3970
5494,15689,4102,35-44,M,874,1708,2533,3534
5495,16867,3786,23-34,M,924,1816,2743,3590
5497,33443,795,20-22,M,1147,2408,3619,5383
5498,21005,1078,45-54,F,893,1834,2760,3840
5499,13972,3230,23-34,M,,1622,2421,3448
5500,2675,735,23-34,M,696,1337,1956,2720
5506,6712,286,16-19,M,686,1322,2076,3030
5507,20057,4321,23-34,M,926,1720,2658,3777
5508,7780,1659,45-54,M,757,1505,2228,3100
5509,10309,432,16-19,M,,1647,2383,3258
5510,7483,1582,45-54,M,816,1560,2267,3079
5511,16294,3248,45-54,M,906,1768,2611,3562
5512,3185,154,16-19,M,771,1428,2043,2775
5513,20112,3882,45-54,M,1003,1904,2755,3781
5514,22151,5307,35-44,M,932,1882,2800,3920
5516,9577,2822,35-44,M,842,1624,2367,3212
5518,827,163,45-54,M,597,1178,1755,2444
5519,25759,5905,35-44,M,978,2005,2984,4190
5520,82,30,23-34,M,482,981,1479,2078
5527,1056,391,35-44,M,596,1180,1768,2487
5529,3304,120,55+,M,682,1355,2031,2787
5531,445,171,35-44,M,559,1132,1693,2340
5532,21338,769,16-19,M,909,1861,2786,3861
5533,6514,2074,35-44,M,734,1444,2154,3016
5534,5974,1919,35-44,M,740,1443,2145,2983
5535,3660,761,45-54,M,705,1371,2026,2818
5536,28332,5472,23-34,M,1043,2354,3178,4430
5537,1251,258,45-54,M,612,1215,1810,2525
5538,422,121,23-34,M,592,1158,1705,2331
5539,1408,383,23-34,M,652,1261,1855,2554
5540,15414,839,35-44,F,890,1737,2552,3520
5541,31387,2040,45-54,F,1135,2206,3230,4831
5542,20319,3929,45-54,M,1001,1904,2774,3793
5543,541,206,35-44,M,581,1148,1698,2366
5544,24188,4916,23-34,M,1028,1996,2863,4070
5545,7628,324,16-19,M,,1588,2284,3089
5546,4596,194,55+,M,,1428,2106,2892
5547,27775,6242,35-44,M,1061,2072,3063,4368
5548,802,224,23-34,M,590,1171,1749,2439
5549,16536,999,55+,M,876,1705,2524,3573
5550,603,227,35-44,M,,1193,1741,2383
5552,31202,6781,35-44,M,1136,2237,3334,4802
5553,25329,5832,35-44,M,1071,1990,2940,4154
5554,13774,3707,35-44,M,842,1675,2511,3437
5555,24210,246,20-22,F,1008,1963,2930,4071
5556,4836,1278,23-34,M,711,1392,2077,2909
5557,6382,2033,35-44,M,726,1438,2156,3007
5558,11089,329,45-54,F,806,1577,2341,3302
5559,8752,2626,35-44,M,793,1547,2287,3165
5560,24873,5751,35-44,M,995,1970,2932,4118
5561,1657,617,35-44,M,626,1240,1856,2596
5562,3612,986,23-34,M,,1362,2025,2814
5563,5503,1795,35-44,M,,1496,2179,2956
5564,224,80,35-44,M,528,1064,1594,2223
5565,8976,2685,35-44,M,760,1510,2305,3177
5566,6672,2107,35-44,M,,1523,2209,3027
5567,21782,4157,45-54,M,987,1906,2833,3893
5568,17509,3900,23-34,M,,1870,2691,3621
5569,23927,835,16-19,M,945,1848,2737,4050
5570,13020,529,16-19,M,888,1680,2473,3400
